group,case,metric,profile,method,binary,threads,n,steps,repeats,kernel_us_per_step,kernel_us_q1,kernel_us_q3,paired_hardware_speedup,parallel_efficiency,process_seconds,init_ms,context_ms,kernel_ms,total_ms
B,AES,spectrum,natural,proposed,coam,1,8,640,5,1.3976890625,1.3958,1.4054140625,1.0,1.0,0.006198970600962639,0.008329,0.011166,0.894521,0.912282
B,AES,spectrum,natural,proposed,coam,2,8,640,5,1.39855,1.3873390625,1.41614375,0.9980336777376568,0.4990168388688284,0.005881305783987045,0.011196,0.013491,0.895072,0.917695
B,AES,spectrum,natural,proposed,coam,4,8,640,5,1.4676031250000001,1.4316609375,1.8371171875,0.951074562477509,0.23776864061937725,0.006743366830050945,0.012338,0.013582,0.939266,0.964304
B,AES,spectrum,natural,proposed,coam,8,8,640,5,1.4383046875,1.424334375,1.5082953124999998,0.9600745523676629,0.12000931904595787,0.006348481401801109,0.022962,0.023425,0.920515,0.967854
B,AES,spectrum,natural,proposed,coam,16,8,640,5,1.37824375,1.3766703125,1.3866265625,1.0066156510686344,0.06291347819178965,0.007019650191068649,0.012488,0.012529,0.882076,0.906612
B,AES,spectrum,natural,proposed,coam,32,8,640,5,1.4226218750000001,1.4072953124999998,1.4561515624999999,0.9811461671781196,0.03066081772431624,0.0079415924847126,0.01325,0.010474,0.910478,0.934212
B,AES,spectrum,natural,proposed,coam,64,8,640,5,1.383425,1.3777109375,1.41366875,0.9925646594498347,0.015508822803903668,0.00876046996563673,0.020808,0.013701,0.885392,0.921016
B,AES,spectrum,natural,proposed,coam-serial-source,1,8,640,5,1.22861875,1.221784375,1.2487578125,1.0,1.0,0.005575172603130341,0.00881,0.012619,0.786316,0.821075
B,CLEFIA_S0,max,natural,bitwise,coam,1,8,6912,5,0.2899552951388889,0.28918388310185184,0.2908029513888889,1.0,1.0,0.007069320417940617,0.004651,0.01291,2.004171,2.02516
B,CLEFIA_S0,max,natural,bitwise,coam,2,8,6912,5,0.30802199074074077,0.30239539930555553,0.3515157696759259,0.9509870139142002,0.4754935069571001,0.007502242922782898,0.015005,0.023634,2.129048,2.164299
B,CLEFIA_S0,max,natural,bitwise,coam,4,8,6912,5,0.33880034722222224,0.28953703703703704,0.3474337384259259,0.8535524992014648,0.2133881248003662,0.007944827899336815,0.009843,0.028075,2.341788,2.380737
B,CLEFIA_S0,max,natural,bitwise,coam,8,8,6912,5,0.2899947916666667,0.2899217303240741,0.30107971643518516,0.9974550123531705,0.12468187654414631,0.007610315456986427,0.005222,0.011206,2.004444,2.020367
B,CLEFIA_S0,max,natural,bitwise,coam,16,8,6912,5,0.2923790509259259,0.2886608796296296,0.29736877893518515,0.988723969827663,0.061795248114228936,0.00796078983694315,0.007958,0.010474,2.020924,2.039436
B,CLEFIA_S0,max,natural,bitwise,coam,32,8,6912,5,0.2898366608796296,0.2894602141203704,0.2990669849537037,0.9992018930536692,0.031225059157927164,0.008639596402645111,0.007858,0.014974,2.003351,2.026805
B,CLEFIA_S0,max,natural,bitwise,coam,64,8,6912,5,0.2888702256944445,0.2884117476851852,0.28980092592592593,1.0056530542098092,0.01571332897202827,0.00992846954613924,0.015395,0.012719,1.996671,2.029779
B,CLEFIA_S0,max,natural,bitwise,coam-serial-source,1,8,6912,5,0.3115089699074074,0.3108265335648148,0.31277358217592593,1.0,1.0,0.007095735520124435,0.00416,0.013021,2.15315,2.17061
B,CLEFIA_S0,max,natural,peigen,coam,1,8,6912,5,0.8258548900462963,0.8028404224537037,0.8301517650462963,1.0,1.0,0.010528584010899067,0.021128,0.02638,5.708309,5.771986
B,CLEFIA_S0,max,natural,proposed,coam,1,8,6912,5,0.09244429976851852,0.09092404513888888,0.09668417245370371,1.0,1.0,0.005258893594145775,0.004891,0.013491,0.638975,0.657878
B,CLEFIA_S0,max,natural,proposed,coam,2,8,6912,5,0.09291825810185185,0.0923080150462963,0.10921440972222222,0.9754379518288021,0.48771897591440105,0.005721002817153931,0.007266,0.011497,0.642251,0.660544
B,CLEFIA_S0,max,natural,proposed,coam,4,8,6912,5,0.10114597800925926,0.08990957754629629,0.1254826388888889,0.9801321945700386,0.24503304864250966,0.006715599447488785,0.009912,0.028145,0.699121,0.748564
B,CLEFIA_S0,max,natural,proposed,coam,8,8,6912,5,0.09243967013888889,0.09206264467592593,0.09986284722222223,0.9927258450536905,0.12409073063171132,0.0068543897941708565,0.010303,0.011336,0.638943,0.661054
B,CLEFIA_S0,max,natural,proposed,coam,16,8,6912,5,0.09175839120370372,0.09124001736111112,0.09230787037037037,1.0246782320321495,0.06404238950200934,0.006484637968242168,0.007829,0.010414,0.634234,0.651875
B,CLEFIA_S0,max,natural,proposed,coam,32,8,6912,5,0.09011921296296296,0.08984273726851852,0.09142607060185184,1.0113913015401506,0.031605978173129705,0.0072677601128816605,0.007558,0.015496,0.622904,0.646749
B,CLEFIA_S0,max,natural,proposed,coam,64,8,6912,5,0.09227170138888889,0.09112673611111112,0.09247034143518519,1.00745572412378,0.015741495689434063,0.008756420575082302,0.014513,0.012699,0.637782,0.666388
B,CLEFIA_S0,max,natural,proposed,coam-serial-source,1,8,6912,5,0.09167563657407407,0.09125868055555555,0.09176128472222222,1.0,1.0,0.005186976864933968,0.003699,0.01309,0.633662,0.65028
B,CLEFIA_S0,min,natural,bitwise,coam,1,8,491,5,4.46028716904277,4.451987780040733,4.532281059063136,1.0,1.0,0.007118267007172108,0.008459,0.014083,2.190001,2.211029
B,CLEFIA_S0,min,natural,bitwise,coam,2,8,491,5,4.799242362525459,4.618637474541751,5.070686354378819,0.9486311485010364,0.4743155742505182,0.007918769493699074,0.016659,0.028335,2.356428,2.401422
B,CLEFIA_S0,min,natural,bitwise,coam,4,8,491,5,4.554450101832994,4.466890020366599,5.1100712830957224,0.9951324435938084,0.2487831108984521,0.007358714938163757,0.016969,0.028425,2.236235,2.28175
B,CLEFIA_S0,min,natural,bitwise,coam,8,8,491,5,4.470012219959267,4.427297352342158,4.85864765784114,1.007451457192763,0.12593143214909538,0.00818123109638691,0.0174,0.024075,2.194776,2.215279
B,CLEFIA_S0,min,natural,bitwise,coam,16,8,491,5,4.438541751527495,4.436266802443992,4.460922606924643,0.9998575546052094,0.06249109716282559,0.00868100393563509,0.00905,0.013942,2.179324,2.203625
B,CLEFIA_S0,min,natural,bitwise,coam,32,8,491,5,4.4698900203665985,4.459820773930754,4.470272912423625,1.0090127579336514,0.03153164868542661,0.008438093587756157,0.015646,0.01326,2.194716,2.22361
B,CLEFIA_S0,min,natural,bitwise,coam,64,8,491,5,4.457594704684317,4.428912423625254,4.54386965376782,0.9926425940030493,0.015510040531297646,0.009598820470273495,0.021059,0.013321,2.188679,2.221444
B,CLEFIA_S0,min,natural,bitwise,coam-serial-source,1,8,491,5,4.497468431771894,4.496344195519349,4.505839103869653,1.0,1.0,0.006681038066744804,0.007156,0.013541,2.208257,2.229124
B,CLEFIA_S0,min,natural,peigen,coam,1,8,491,5,5.064160896130346,5.060183299389002,5.141680244399185,1.0,1.0,0.007308014668524265,0.015225,0.01288,2.486503,2.513885
B,CLEFIA_S0,min,natural,proposed,coam,1,8,491,5,2.2716171079429737,2.2376883910386964,2.276048879837067,1.0,1.0,0.00654805451631546,0.009782,0.026311,1.115364,1.153633
B,CLEFIA_S0,min,natural,proposed,coam,2,8,491,5,2.322690427698574,2.2609816700611,2.596498981670061,1.006664012351573,0.5033320061757866,0.006501311436295509,0.010764,0.0262,1.140441,1.178428
B,CLEFIA_S0,min,natural,proposed,coam,4,8,491,5,2.3527596741344197,2.2297087576374746,2.8207474541751525,0.9464891512761804,0.2366222878190451,0.006509340368211269,0.011105,0.026069,1.155205,1.192379
B,CLEFIA_S0,min,natural,proposed,coam,8,8,491,5,2.334482688391039,2.2290957230142565,2.509171079429735,0.958537153505707,0.11981714418821338,0.006460543721914291,0.011717,0.023184,1.146231,1.180731
B,CLEFIA_S0,min,natural,proposed,coam,16,8,491,5,2.2409164969450104,2.228272912423625,2.2416496945010187,1.0214408060821767,0.06384005038013604,0.007099832408130169,0.007186,0.013882,1.10029,1.121718
B,CLEFIA_S0,min,natural,proposed,coam,32,8,491,5,2.220397148676171,2.2158839103869656,2.2314419551934823,1.0251516775291154,0.032035989922784856,0.007975289598107338,0.010935,0.014844,1.090215,1.116094
B,CLEFIA_S0,min,natural,proposed,coam,64,8,491,5,2.2253951120162934,2.221725050916497,2.234010183299389,1.0207702424064378,0.01594953503760059,0.008894506841897964,0.015906,0.013522,1.092669,1.124844
B,CLEFIA_S0,min,natural,proposed,coam-serial-source,1,8,491,5,2.1977270875763746,2.1925274949083504,2.2016395112016296,1.0,1.0,0.005767691880464554,0.005012,0.01311,1.079084,1.096524
B,CLEFIA_S0,spectrum,natural,bitwise,coam,1,8,640,5,2.6338343749999997,2.6243328124999996,2.6396968750000003,1.0,1.0,0.00675339438021183,0.008509,0.01328,1.685654,1.706903
B,CLEFIA_S0,spectrum,natural,bitwise,coam,2,8,640,5,2.9492359375,2.6302687500000004,3.0302703125,0.8890348188699297,0.44451740943496487,0.007113669998943806,0.02181,0.023084,1.887511,1.93464
B,CLEFIA_S0,spectrum,natural,bitwise,coam,4,8,640,5,3.0554453125,2.6267453125,3.1540703125,0.8639319657271726,0.21598299143179314,0.007450515404343605,0.017561,0.026962,1.955485,2.00126
B,CLEFIA_S0,spectrum,natural,bitwise,coam,8,8,640,5,2.6347062500000002,2.6333359375,2.65476875,0.9957270789621092,0.12446588487026365,0.007556281052529812,0.009201,0.011356,1.686212,1.707055
B,CLEFIA_S0,spectrum,natural,bitwise,coam,16,8,640,5,2.6337625,2.6245421875000003,2.6386359375,1.000440561763621,0.06252753511022631,0.007960605435073376,0.011807,0.010885,1.685608,1.710697
B,CLEFIA_S0,spectrum,natural,bitwise,coam,32,8,640,5,2.629421875,2.6248703125,2.6298625,1.0015102975916041,0.03129719679973763,0.008489285595715046,0.012278,0.014975,1.68283,1.709903
B,CLEFIA_S0,spectrum,natural,bitwise,coam,64,8,640,5,2.6326328125,2.6307296875,2.6342125000000003,0.9982475244658229,0.015597617569778482,0.009885040111839771,0.020607,0.01324,1.684885,1.718081
B,CLEFIA_S0,spectrum,natural,bitwise,coam-serial-source,1,8,640,5,2.6898734374999997,2.674509375,2.787496875,1.0,1.0,0.006052161566913128,0.006936,0.01318,1.721519,1.741635
B,CLEFIA_S0,spectrum,natural,peigen,coam,1,8,640,5,3.7578765625,3.7414203125,3.7729671875,1.0,1.0,0.006583050824701786,0.017981,0.01299,2.405041,2.435321
B,CLEFIA_S0,spectrum,natural,proposed,coam,1,8,640,5,1.3901890625000002,1.3820125,1.4100546875,1.0,1.0,0.005599845200777054,0.012418,0.01313,0.889721,0.916141
B,CLEFIA_S0,spectrum,natural,proposed,coam,2,8,640,5,1.4169749999999999,1.4033328125,1.441465625,0.9753259584678629,0.4876629792339314,0.005823363550007343,0.014674,0.011416,0.906864,0.932353
B,CLEFIA_S0,spectrum,natural,proposed,coam,4,8,640,5,1.4241796875,1.404815625,1.743853125,0.966839463506953,0.24170986587673826,0.006415653973817825,0.019685,0.027995,0.911475,0.960448
B,CLEFIA_S0,spectrum,natural,proposed,coam,8,8,640,5,1.396934375,1.3841296875,1.399775,0.9948151083205489,0.12435188854006861,0.006329196505248547,0.01269,0.010524,0.894038,0.91694
B,CLEFIA_S0,spectrum,natural,proposed,coam,16,8,640,5,1.392965625,1.389053125,1.400075,0.9980067257582181,0.062375420359888634,0.007145020179450512,0.015646,0.011195,0.891498,0.916827
B,CLEFIA_S0,spectrum,natural,proposed,coam,32,8,640,5,1.3924484375,1.38500625,1.4019265625000001,1.0061860263658169,0.03144331332393178,0.007636960595846176,0.015015,0.015125,0.891167,0.920766
B,CLEFIA_S0,spectrum,natural,proposed,coam,64,8,640,5,1.4038796875000001,1.3996624999999998,1.4118671875,0.984645776039044,0.015385090250610063,0.008805333636701107,0.022772,0.013712,0.898483,0.939037
B,CLEFIA_S0,spectrum,natural,proposed,coam-serial-source,1,8,640,5,1.30505625,1.2323609375000002,1.596559375,1.0,1.0,0.005560154095292091,0.021519,0.024686,0.835236,0.882425
B,CLEFIA_S1,max,natural,bitwise,coam,1,8,6912,5,0.2980613425925926,0.2919962384259259,0.3109058159722222,1.0,1.0,0.007159174419939518,0.009061,0.026261,2.0602,2.095832
B,CLEFIA_S1,max,natural,bitwise,coam,2,8,6912,5,0.29245066550925924,0.28904210069444447,0.3026491608796296,1.0272812753506244,0.5136406376753122,0.007063467986881733,0.007869,0.010604,2.021419,2.038789
B,CLEFIA_S1,max,natural,bitwise,coam,4,8,6912,5,0.30230237268518517,0.28938758680555554,0.32225882523148147,0.9986376682479714,0.24965941706199285,0.007611250504851341,0.010244,0.028686,2.089514,2.129225
B,CLEFIA_S1,max,natural,bitwise,coam,8,8,6912,5,0.28975694444444444,0.289197337962963,0.29365856481481484,1.0265097954705564,0.12831372443381955,0.007818495854735374,0.005523,0.011205,2.0028,2.01993
B,CLEFIA_S1,max,natural,bitwise,coam,16,8,6912,5,0.2917222222222222,0.2911607349537037,0.29505005787037036,1.0028695609397849,0.06267934755873655,0.007798696868121624,0.007728,0.010594,2.016384,2.034817
B,CLEFIA_S1,max,natural,bitwise,coam,32,8,6912,5,0.2897594039351852,0.2897361111111111,0.29035489004629633,1.0300278980471367,0.03218837181397302,0.009206971153616905,0.008179,0.015004,2.002817,2.025468
B,CLEFIA_S1,max,natural,bitwise,coam,64,8,6912,5,0.290044849537037,0.28946339699074075,0.2982594039351852,0.996374682635089,0.015568354416173266,0.010030299425125122,0.016438,0.01322,2.00479,2.040191
B,CLEFIA_S1,max,natural,bitwise,coam-serial-source,1,8,6912,5,0.3137698206018518,0.3119202835648148,0.3173313078703704,1.0,1.0,0.007267944514751434,0.00436,0.01308,2.168777,2.191779
B,CLEFIA_S1,max,natural,peigen,coam,1,8,6912,5,0.8019594907407408,0.800976707175926,0.8032223668981482,1.0,1.0,0.010722504928708076,0.012198,0.013642,5.543144,5.575688
B,CLEFIA_S1,max,natural,proposed,coam,1,8,6912,5,0.0992800925925926,0.09731785300925926,0.10179890046296296,1.0,1.0,0.005404094234108925,0.00442,0.01309,0.686224,0.706621
B,CLEFIA_S1,max,natural,proposed,coam,2,8,6912,5,0.11831278935185184,0.10255729166666668,0.1338427372685185,0.8147874710443282,0.4073937355221641,0.005831290036439896,0.014232,0.023182,0.817778,0.857901
B,CLEFIA_S1,max,natural,proposed,coam,4,8,6912,5,0.13423191550925925,0.09792824074074075,0.14573003472222223,0.7249978713337091,0.18124946783342727,0.006456500850617886,0.009742,0.027924,0.927811,0.9664
B,CLEFIA_S1,max,natural,proposed,coam,8,8,6912,5,0.12662311921296296,0.09767491319444445,0.12761357060185186,0.8545594712407816,0.1068199339050977,0.005953674204647541,0.009101,0.02162,0.875219,0.90594
B,CLEFIA_S1,max,natural,proposed,coam,16,8,6912,5,0.09680439814814815,0.0965480324074074,0.09748885995370371,1.0183737161326896,0.0636483572582931,0.006297131069004536,0.007868,0.011106,0.669112,0.688286
B,CLEFIA_S1,max,natural,proposed,coam,32,8,6912,5,0.09700622106481481,0.09630873842592592,0.09758333333333333,1.031503188198405,0.032234474631200154,0.007070576772093773,0.007698,0.015135,0.670507,0.693099
B,CLEFIA_S1,max,natural,proposed,coam,64,8,6912,5,0.09774797453703704,0.09763831018518519,0.09799681712962963,1.0077317430271133,0.015745808484798646,0.00894844252616167,0.015345,0.013151,0.675634,0.705172
B,CLEFIA_S1,max,natural,proposed,coam-serial-source,1,8,6912,5,0.09624421296296296,0.09622193287037037,0.09639134837962963,1.0,1.0,0.005486673675477505,0.003699,0.01284,0.66524,0.682795
B,CLEFIA_S1,min,natural,bitwise,coam,1,8,491,5,3.686020366598778,3.6778635437881877,3.716877800407332,1.0,1.0,0.006720691919326782,0.007909,0.013731,1.809836,1.831476
B,CLEFIA_S1,min,natural,bitwise,coam,2,8,491,5,4.0676965376782075,4.050020366598778,4.164547861507128,0.9101239087580963,0.4550619543790482,0.007102558389306068,0.014935,0.026641,1.997239,2.038144
B,CLEFIA_S1,min,natural,bitwise,coam,4,8,491,5,3.9713014256619146,3.789672097759674,4.346918533604888,0.9261103979724182,0.23152759949310456,0.007439294829964638,0.016478,0.028465,1.949909,1.994963
B,CLEFIA_S1,min,natural,bitwise,coam,8,8,491,5,3.681572301425662,3.6720997963340123,3.6870651731160895,0.9975043486090251,0.12468804357612814,0.00758576113730669,0.007919,0.010985,1.807652,1.826556
B,CLEFIA_S1,min,natural,bitwise,coam,16,8,491,5,3.6540855397148677,3.6482403258655802,3.6697270875763746,1.0114776792475713,0.0632173549529732,0.007222493179142475,0.008609,0.01286,1.794156,1.816427
B,CLEFIA_S1,min,natural,bitwise,coam,32,8,491,5,3.691386965376782,3.6733401221995927,3.7078431771894094,0.9985461836354899,0.031204568238609058,0.007962719537317753,0.016227,0.014253,1.812471,1.841548
B,CLEFIA_S1,min,natural,bitwise,coam,64,8,491,5,3.6756863543788185,3.6674073319755602,3.6963503054989815,1.0028511182058948,0.015669548721967106,0.01059969887137413,0.020086,0.013911,1.804762,1.838329
B,CLEFIA_S1,min,natural,bitwise,coam-serial-source,1,8,491,5,3.8955193482688393,3.8011262729124238,4.229763747454175,1.0,1.0,0.006990836933255196,0.012458,0.025038,1.9127,1.951459
B,CLEFIA_S1,min,natural,peigen,coam,1,8,491,5,2.537303462321792,2.5326150712830957,2.5470549898167003,1.0,1.0,0.005831633694469929,0.011617,0.013712,1.245816,1.275221
B,CLEFIA_S1,min,natural,proposed,coam,1,8,491,5,2.4821853360488797,2.1526883910386965,2.579672097759674,1.0,1.0,0.005798814818263054,0.009552,0.026041,1.218753,1.255679
B,CLEFIA_S1,min,natural,proposed,coam,2,8,491,5,2.1667617107942974,2.161236252545825,2.7892321792260693,0.9920720710496774,0.4960360355248387,0.00623369961977005,0.005362,0.01294,1.06388,1.08134
B,CLEFIA_S1,min,natural,proposed,coam,4,8,491,5,2.5018024439918536,2.255256619144603,2.9715763747454176,0.9545203737635811,0.23863009344089528,0.007006233558058739,0.011337,0.029127,1.228385,1.268027
B,CLEFIA_S1,min,natural,proposed,coam,8,8,491,5,2.1415539714867617,2.127875763747454,2.158478615071283,1.0116607499901893,0.12645759374877366,0.006377519108355045,0.005072,0.010785,1.051503,1.06738
B,CLEFIA_S1,min,natural,proposed,coam,16,8,491,5,2.155790224032587,2.147279022403259,2.1636069246435845,1.1472441263598634,0.07170275789749146,0.006457214243710041,0.006295,0.01277,1.058493,1.080393
B,CLEFIA_S1,min,natural,proposed,coam,32,8,491,5,2.1314338085539717,2.1286659877800407,2.1353991853360488,1.1687144891471641,0.03652232778584888,0.007890650071203709,0.012558,0.013632,1.046534,1.071903
B,CLEFIA_S1,min,natural,proposed,coam,64,8,491,5,2.1641812627291244,2.1429144602851324,2.166633401221996,1.145641590611919,0.017900649853311235,0.008651320822536945,0.015746,0.012899,1.062613,1.091349
B,CLEFIA_S1,min,natural,proposed,coam-serial-source,1,8,491,5,2.102162932790224,2.0981405295315683,2.1030386965376784,1.0,1.0,0.005871541798114777,0.004771,0.01339,1.032162,1.049994
B,CLEFIA_S1,spectrum,natural,bitwise,coam,1,8,640,5,2.631025,2.623628125,2.6327296875000004,1.0,1.0,0.0067567164078354836,0.007818,0.012999,1.683856,1.705123
B,CLEFIA_S1,spectrum,natural,bitwise,coam,2,8,640,5,2.7596203125,2.6289578125,2.9859250000000004,0.9534010849545086,0.4767005424772543,0.0073036132380366325,0.021499,0.023575,1.766157,1.813326
B,CLEFIA_S1,spectrum,natural,bitwise,coam,4,8,640,5,2.6292890625,2.6215203125,2.6337828125000002,1.000660230753917,0.25016505768847924,0.00683694239705801,0.007988,0.01302,1.682745,1.703562
B,CLEFIA_S1,spectrum,natural,bitwise,coam,8,8,640,5,2.62419375,2.6223875,2.8269859375,1.003252784783898,0.12540659809798724,0.007183489389717579,0.009281,0.011497,1.679484,1.700262
B,CLEFIA_S1,spectrum,natural,bitwise,coam,16,8,640,5,2.6239171875,2.6235093750000003,2.63240625,1.0027088554981312,0.0626693034686332,0.007563331164419651,0.011306,0.010655,1.679307,1.700745
B,CLEFIA_S1,spectrum,natural,bitwise,coam,32,8,640,5,2.6398734375,2.63504375,2.6544484375,0.9984748830071607,0.031202340093973772,0.008015431463718414,0.011978,0.015075,1.689519,1.718434
B,CLEFIA_S1,spectrum,natural,bitwise,coam,64,8,640,5,2.6324031249999997,2.622234375,2.6398171875,0.9994764764610283,0.015616819944703568,0.009797870181500912,0.019836,0.0129,1.684738,1.717123
B,CLEFIA_S1,spectrum,natural,bitwise,coam-serial-source,1,8,640,5,2.6742609375,2.6707062500000003,2.6887046875,1.0,1.0,0.006706666201353073,0.006996,0.01295,1.711527,1.731473
B,CLEFIA_S1,spectrum,natural,peigen,coam,1,8,640,5,3.7382671875,3.7281828125,3.7451453124999996,1.0,1.0,0.007630765438079834,0.014805,0.013261,2.392491,2.419975
B,CLEFIA_S1,spectrum,natural,proposed,coam,1,8,640,5,1.4675078125,1.34543125,1.4859609375,1.0,1.0,0.00587946642190218,0.024557,0.02593,0.939205,0.992277
B,CLEFIA_S1,spectrum,natural,proposed,coam,2,8,640,5,1.48375,1.3549562499999999,1.510321875,0.9716523588721775,0.48582617943608875,0.006103571504354477,0.028986,0.021709,0.9496,1.001891
B,CLEFIA_S1,spectrum,natural,proposed,coam,4,8,640,5,1.342365625,1.341503125,1.3694109375,1.0716343592078255,0.26790858980195636,0.006368559785187244,0.015556,0.013491,0.859114,0.88805
B,CLEFIA_S1,spectrum,natural,proposed,coam,8,8,640,5,1.4577203125,1.34393125,1.6045,0.9261208709878467,0.11576510887348083,0.006371844559907913,0.027473,0.023143,0.932941,0.98426
B,CLEFIA_S1,spectrum,natural,proposed,coam,16,8,640,5,1.3657937500000001,1.340621875,1.3810984375,1.087983407084708,0.06799896294279426,0.007094118744134903,0.015797,0.011015,0.874108,0.899677
B,CLEFIA_S1,spectrum,natural,proposed,coam,32,8,640,5,1.3605484375,1.3445562500000001,1.3638890625,1.078614896795984,0.0337067155248745,0.007660594768822193,0.015115,0.015115,0.870751,0.90104
B,CLEFIA_S1,spectrum,natural,proposed,coam,64,8,640,5,1.3575765624999998,1.3444265625,1.3771953125,1.065577118350815,0.016649642474231483,0.008773948065936565,0.024827,0.013351,0.868849,0.908524
B,CLEFIA_S1,spectrum,natural,proposed,coam-serial-source,1,8,640,5,1.170090625,1.1685,1.2124859375,1.0,1.0,0.005788333714008331,0.013481,0.013532,0.748858,0.775871
B,MISTY1_FI_key0000,max,natural,bitwise,coam,1,16,512,5,68.836375,68.813662109375,69.12366015625,1.0,1.0,0.053248404525220394,1.90189,0.649299,35.244224,37.834012
B,MISTY1_FI_key0000,max,natural,bitwise,coam,2,16,512,5,116.99540234375,116.111337890625,117.475216796875,0.5884105774903221,0.29420528874516105,0.07772951386868954,2.103035,0.667337,59.901646,62.695996
B,MISTY1_FI_key0000,max,natural,bitwise,coam,4,16,512,5,75.1575390625,74.962080078125,75.165171875,0.9158944779013666,0.22897361947534164,0.056011940352618694,1.531715,0.660044,38.48066,40.659483
B,MISTY1_FI_key0000,max,natural,bitwise,coam,8,16,512,5,54.11090234375,54.0270625,54.355826171875,1.2717152944932033,0.1589644118116504,0.0453470665961504,1.242245,0.651453,27.704782,29.591978
B,MISTY1_FI_key0000,max,natural,bitwise,coam,16,16,512,5,58.500318359375,58.2911640625,58.61559375,1.1804106647274075,0.07377566654546297,0.047241716645658016,1.129472,0.655748,29.952163,31.72374
B,MISTY1_FI_key0000,max,natural,bitwise,coam,32,16,512,5,57.33349609375,57.269705078125,57.7558046875,1.20647690748516,0.03770240335891125,0.04721277207136154,1.191009,0.661987,29.35475,31.213096
B,MISTY1_FI_key0000,max,natural,bitwise,coam,64,16,512,5,57.217169921875,56.96330859375,57.73217578125,1.2079268816611461,0.01887385752595541,0.04780011158436537,1.252081,0.675189,29.295191,31.199698
B,MISTY1_FI_key0000,max,natural,bitwise,coam-serial-source,1,16,512,5,92.869392578125,92.67921484375,92.9077265625,1.0,1.0,0.06532807648181915,1.922918,0.669144,47.549129,50.138376
B,MISTY1_FI_key0000,max,natural,proposed,coam,1,16,512,5,2.226662109375,2.17215234375,2.36119140625,1.0,1.0,0.019078596495091915,1.872623,0.656925,1.140051,3.709773
B,MISTY1_FI_key0000,max,natural,proposed,coam,2,16,512,5,2.210806640625,2.173330078125,2.226103515625,1.0071718025713536,0.5035859012856768,0.019372474402189255,2.027784,0.658696,1.131933,3.815007
B,MISTY1_FI_key0000,max,natural,proposed,coam,4,16,512,5,2.206349609375,2.192423828125,2.21116015625,1.021536429585239,0.25538410739630973,0.01897289138287306,1.463048,0.655774,1.129651,3.251886
B,MISTY1_FI_key0000,max,natural,proposed,coam,8,16,512,5,2.19651171875,2.191013671875,2.207791015625,1.0085475000199047,0.12606843750248808,0.018597151152789593,1.171535,0.668642,1.124614,2.964397
B,MISTY1_FI_key0000,max,natural,proposed,coam,16,16,512,5,2.221220703125,2.2183984375,2.231203125,1.0024497368687157,0.06265310855429473,0.018589407205581665,1.062032,0.657769,1.137265,2.870726
B,MISTY1_FI_key0000,max,natural,proposed,coam,32,16,512,5,2.2108984375,2.2092265625,2.214212890625,1.0105186742588088,0.031578708570587775,0.0191643126308918,1.1076,0.674124,1.13198,2.92308
B,MISTY1_FI_key0000,max,natural,proposed,coam,64,16,512,5,2.30955859375,2.3027109375,2.31623828125,0.9681410909103261,0.015127204545473845,0.020230899564921856,1.177473,0.681512,1.182494,3.052213
B,MISTY1_FI_key0000,max,natural,proposed,coam-serial-source,1,16,512,5,2.5363828125,2.48724609375,2.5394921875,1.0,1.0,0.019146660342812538,1.845582,0.66771,1.298628,3.839953
B,MISTY1_FI_key0000,min,natural,bitwise,coam,1,16,1,5,2382640.829,2374711.0,2407324.132,1.0,1.0,4.78162054438144,2382.631416,0.663791,2382.640829,4765.935223
B,MISTY1_FI_key0000,min,natural,bitwise,coam,2,16,1,5,1198171.587,1198108.384,1213164.066,1.9843351772999185,0.9921675886499592,2.430991162545979,1216.254115,0.648505,1198.171587,2414.995554
B,MISTY1_FI_key0000,min,natural,bitwise,coam,4,16,1,5,599247.664,599003.218,600358.369,3.9704926264338445,0.9926231566084611,1.2329325685277581,617.153906,0.657014,599.247664,1217.523568
B,MISTY1_FI_key0000,min,natural,bitwise,coam,8,16,1,5,300118.098,299905.742,300525.092,7.939010825665036,0.9923763532081294,0.6345783695578575,318.595745,0.657846,300.118098,619.047734
B,MISTY1_FI_key0000,min,natural,bitwise,coam,16,16,1,5,152067.119,151913.807,152414.992,15.71152658546345,0.9819704115914656,0.3379008611664176,169.479909,0.64961,152.067119,322.05702
B,MISTY1_FI_key0000,min,natural,bitwise,coam,32,16,1,5,93733.846,93502.585,93836.131,25.391507552671797,0.7934846110209937,0.20695737935602665,96.076984,0.672961,93.733846,190.396875
B,MISTY1_FI_key0000,min,natural,bitwise,coam,64,16,1,5,56722.926,56478.226,57038.063,42.00489990590401,0.6563265610297502,0.13601110223680735,62.032969,0.666469,56.722926,119.183473
B,MISTY1_FI_key0000,min,natural,bitwise,coam-serial-source,1,16,1,5,2381286.684,2380957.108,2409400.12,1.0,1.0,4.778974080458283,2381.380584,0.662443,2381.286684,4763.340101
B,MISTY1_FI_key0000,min,natural,proposed,coam,1,16,1,5,2470.749,2469.72,2480.392,1.0,1.0,0.021083788014948368,2.711594,0.655258,2.470749,5.862756
B,MISTY1_FI_key0000,min,natural,proposed,coam,2,16,1,5,2623.764,2615.515,2636.634,0.9418741624498426,0.4709370812249213,0.02230258099734783,2.865462,0.66708,2.623764,6.156428
